"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
050ecd75-49d7-4b23-a35c-1741d24c1eb6,9d2b8ccf-1e61-4b2d-ac58-04c8afd53654,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+251@gmail.com,"#N/A","#N/A",Christel,"#N/A","#N/A",Giffard,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(276)956-8748,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
051660c0-572f-498a-bcc7-339577b6b758,64759528-6066-4534-81e8-28ea0598d1d6,"#N/A","#N/A","#N/A",Operations,"#N/A",jmanningcongagdo+7@gmail.com,"#N/A",(03) 8973 7103,Dorree,"#N/A","#N/A",Ebeneser,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,0429 358 528,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(03) 8973 7103,"#N/A","#N/A","Senior Director, Services",Prodly,"#N/A","#N/A",false,false
05714777-0ab6-4003-acd7-f1b93488eb7f,173e2462-a008-49e9-81fd-f718115e230d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+467@gmail.com,"#N/A","#N/A",Lilllie,"#N/A","#N/A",Guy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(986) 889-3591,"#N/A","#N/A",Group VP,Prodly,"#N/A","#N/A",false,false
06372417-3281-415f-9ae4-4355af87e549,7dd49297-ef2d-43ee-bc88-595ac728af2e,"#N/A","#N/A","#N/A","#N/A","Mike Triplett was named President, U.S. Markets in February 2017. In this role, he is responsible for leading U.S. market strategy and business growth, building strong local partnerships that result in customer, client, provider and broker satisfaction, access to personalized, affordable health care, and improved total medical costs. Triplett also leads Cigna's specialty product distribution team and has responsibility for Cignaâ€˜s Government and Education, Taft-Hartley and Payer Solutions areas of business along with enterprise Sales Effectiveness.",jmanningcongagdo+188@gmail.com,"#N/A","#N/A",Florinda,"#N/A","#N/A",Nester,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(967) 355-5666,"#N/A","#N/A","President, US Markets",Prodly,"#N/A","#N/A",false,false
066a2a67-a590-4cb4-8e2d-089249f4b574,e016bbab-d3be-4401-81eb-32bee24f7a58,"#N/A","#N/A",1971-01-01,"#N/A","#N/A",jmanningcongagdo+562@gmail.com,"#N/A","#N/A",Dynah,"#N/A","#N/A",Morley,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+41 22 343 80 14,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
067444de-fec4-48a0-a721-b2bb55d4ec65,65c8c79b-9bf7-468c-af04-d79a66c3b8f9,"#N/A","#N/A","#N/A","#N/A","#N/A",info@salesforce.com,"#N/A","#N/A",Geoff,"#N/A","#N/A",Minor,"#N/A",Toronto,Canada,"#N/A","#N/A","#N/A",L4B 1Y3,Ontario,150 Chestnut Street,"#N/A",Toronto,Canada,"#N/A","#N/A","#N/A","#N/A",L4B 1Y3,Ontario,150 Chestnut Street,(415) 555-1212,"#N/A","#N/A",President,"#N/A","#N/A","#N/A",false,false
06b544c7-272c-4726-928f-a4b2d01b5b88,64759528-6066-4534-81e8-28ea0598d1d6,"#N/A","#N/A","#N/A",Operations,"#N/A",jmanningcongagdo+6@gmail.com,"#N/A",(03) 6468 6310,Charline,"#N/A","#N/A",Tannie,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,0420 513 560,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(03) 6468 6310,"#N/A","#N/A","SVP, Operations",Prodly,"#N/A","#N/A",false,false
076fd243-2eba-4f64-808d-682514f0e882,437ec046-6695-4013-844f-5dd98dc4d425,"#N/A","#N/A","#N/A","#N/A","George S. Barrett is chairman and chief executive officer of Cardinal Health, a company ranked among the top 25 on the Fortune 500 and dedicated to improving the cost-effectiveness of health care.",jmanningcongagdo+137@gmail.com,"#N/A","#N/A",Linnell,"#N/A","#N/A",Whitman,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(534) 959-3670,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
077524f7-4677-415d-90ca-ac820b20b0d4,80bdf134-6f1d-4719-9541-f0591469fc47,"#N/A","#N/A",1969-07-01,"#N/A","Diana Farrell is the founding President and Chief Executive Officer of the JPMorgan Chase Institute. Previously, Diana was the Global Head of the McKinsey Center for Government, providing research, proprietary data and other tools to support government leaders focused on improving performance.",jmanningcongagdo+676@gmail.com,"#N/A","#N/A",Cinderella,"#N/A","#N/A",Linc,"#N/A",Green Bay,USA,"#N/A","#N/A","#N/A",54304,WI,1265 Lombardi Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(174) 392-7361,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
0932ca33-825a-4b1f-b9b3-9ad120a3e457,f690f692-970a-428a-a6f3-54d807aaf06b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+395@gmail.com,"#N/A","#N/A",Hannie,"#N/A","#N/A",Teador,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(219) 193-8523,"#N/A","#N/A",Senior Vice President,Prodly,"#N/A","#N/A",false,false
09403df2-90b9-46a7-b247-a31deac6a270,571e8bfe-3479-4b1d-af65-47b18a1774bd,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+679@gmail.com,"#N/A","#N/A",Lavena,"#N/A","#N/A",Bartholemy,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",46202,IN,71 Miller Hill,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
09a3af56-ef37-4c3d-a2b9-3ae0a305ce01,d98ae39e-bf25-449f-94f5-367831b784b1,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+74@gmail.com,"#N/A","#N/A",Anni,"#N/A","#N/A",Elnar,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",79 0017 4455,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
09f630de-45d0-43cd-9768-2ec95652ed36,cdcec54d-b975-4bc2-a552-4e056062d3da,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+314@gmail.com,"#N/A","#N/A",Charyl,"#N/A","#N/A",Seth,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(614)472-2796,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
0a32a512-f1f9-4ee1-b710-0c591403d591,4eb2696f-ecfa-4fdb-ae12-bb6b3aed20a7,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+706@gmail.com,"#N/A","#N/A",Zsazsa,"#N/A","#N/A",Phillipe,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(03) 5338 3997,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
0a3cd32d-a2ed-4fb0-b227-6d7600df4060,2d4d76af-765a-4aaf-8cd1-01a44d8aa23c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+434@gmail.com,"#N/A","#N/A",Helena,"#N/A","#N/A",Cyrille,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(03) 5338 3917,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
0a6e7930-8000-4a4d-90d2-977be983eb5c,437ec046-6695-4013-844f-5dd98dc4d425,"#N/A","#N/A","#N/A","#N/A","Jessica L. Mayer is executive vice president, deputy general counsel & corporate secretary at Cardinal Health.",jmanningcongagdo+139@gmail.com,"#N/A","#N/A",Lianne,"#N/A","#N/A",Bald,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(259) 569-1856,"#N/A","#N/A","EVP, Deputy General Counsel & Corporate Secretary",Prodly,"#N/A","#N/A",false,false
0a8230c0-c964-4844-b603-067bef69972b,17cb8d8a-7c4b-49db-a993-e92bb30e5338,"#N/A","#N/A","#N/A","#N/A","Mark A. Nelson, 54, will become vice president of Midstream, Strategy & Policy for Chevron Corporation on February 1, 2018. He was appointed to this position on September 27, 2017.",jmanningcongagdo+729@gmail.com,"#N/A","#N/A",Engracia,"#N/A","#N/A",Hagan,"#N/A",Houston,USA,"#N/A","#N/A","#N/A",77504,TX,Reliant Parkway,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(413) 376-8445,"#N/A","#N/A","VP, Strategic Planning",Prodly,"#N/A","#N/A",false,false
0a984e2e-2402-4ce9-8254-ad4d803ec01b,c9a00c85-59f6-4d93-a7a2-03105157f676,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+336@gmail.com,"#N/A","#N/A",Arluene,"#N/A","#N/A",Vick,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(188) 998-6561,"#N/A","#N/A","CEO, President",Prodly,"#N/A","#N/A",false,false
0abcf3cf-8f0c-41fd-aea1-31893670b7b1,4aafc60d-1477-4915-a5ef-2024a115139d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+365@gmail.com,"#N/A","#N/A",Merla,"#N/A","#N/A",Brock,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0104,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
0aef6eb0-a136-4cbe-a3d3-413f10423a64,a9b1c568-dd95-4e74-9d7e-757a873d300c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+559@gmail.com,"#N/A","#N/A",Kath,"#N/A","#N/A",Brandyn,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
0ba18bb0-7d6d-4628-9dca-66aa185a8fef,2d4d76af-765a-4aaf-8cd1-01a44d8aa23c,"#N/A","#N/A","#N/A",CEO,"#N/A",jmanningcongagdo+782@gmail.com,"#N/A",(02) 7053 8872,Maurine,"#N/A","#N/A",Neall,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2007,NSW,390 Harris Street,0411 779 548,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(02) 7053 8872,"#N/A","#N/A",Owner,Prodly,"#N/A","#N/A",false,false
0c7c461a-0c9c-4fdd-af57-492eeb481b50,21e922ed-209e-479e-a6a1-cc1f6c11b682,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+388@gmail.com,"#N/A","#N/A",Garland,"#N/A","#N/A",Bryn,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(202) 409-1770,"#N/A","#N/A","Executive Vice President, Deputy Group General Counsel",Prodly,"#N/A","#N/A",false,false
0ce4fc04-8fec-4cc5-ac30-00bc64e3c47c,a1c17ba1-e231-4839-b79f-4e7ba826c66a,"#N/A","#N/A","#N/A","#N/A","#N/A",info@salesforce.com,"#N/A",(212) 555-5555,Howard,"#N/A","#N/A",Jones,"#N/A",New York,USA,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(212) 555-5555,"#N/A","#N/A",Buyer,"#N/A","#N/A","#N/A",false,false
0d217056-da9a-451b-8cae-194c997ebbcf,95563f32-8cd2-4c2f-bd58-5fae06432cd1,"#N/A","#N/A","#N/A","#N/A","Allen was named President and Chief Executive Officer in August 2009. He was appointed President and Chief Operating Officer of the company and a member of the Deere & Company Board of Directors in June 2009. Previously, he served as President, Worldwide Construction & Forestry Division and was responsible for the global operations of John Deere Power Systems. He was also responsible for Deere's intelligent mobile equipment technologies and for Deere's advanced technology and engineering. He has served as a senior officer of the company since 2001, with additional responsibilities in human resources, industrial relations, and John Deere Credit's global operations.",jmanningcongagdo+34@gmail.com,"#N/A","#N/A",Bekki,"#N/A","#N/A",Joshuah,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(436) 105-2913,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
0d9fd03a-8b54-4da4-8bdb-19d663503d6c,bb0753fb-f2f8-4c5d-9c42-7410be1b6b8d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+656@gmail.com,"#N/A","#N/A",Sarena,"#N/A","#N/A",Nikolos,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(03) 5338 3982,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
0da02781-509c-412e-a12a-4228d83eaa91,3b2873ba-8e3a-4908-bbd7-437eb1c3d79c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+610@gmail.com,"#N/A","#N/A",Melamie,"#N/A","#N/A",Guilbert,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",2745,MA,53 Park Meadow Pass,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
0e22ecd9-9682-4233-ae17-b2a32fe77e0b,22812aae-dec5-41ff-ada6-2edf8cc5fceb,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+850@gmail.com,"#N/A","#N/A",Audrie,"#N/A","#N/A",Cammy,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(03) 5338 4059,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
0f01563a-2332-4722-b8ab-fb413e67edaf,d877b486-0806-48cf-888b-1acc633dd72a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+256@gmail.com,"#N/A","#N/A",Corny,"#N/A","#N/A",Wat,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0111,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
0f74a6cb-40aa-4a0a-be7a-d7d8eff45793,ba90dfa4-a600-4e0c-aa88-abc4a157f4ef,"#N/A","#N/A","#N/A","#N/A","Mr. Randall Todd Jones, Sr., has been the Chief Executive Officer of Publix Super Markets, Inc. since April 30, 2016 and has been its President since 2008. Mr. Jones served as Senior Vice President of Product Business Development at Publix Super Markets Inc. since July 1, 2005.",jmanningcongagdo+777@gmail.com,"#N/A","#N/A",Clarissa,"#N/A","#N/A",Drew,"#N/A",East Rutherford,USA,"#N/A","#N/A","#N/A",7073,NJ,1 Met Life Stadium Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(216) 100-6879,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
0f8756b0-4060-4b3e-9e4a-97c465b1cb5e,8650e030-7816-4ffb-a42e-205660bcd359,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+421@gmail.com,"#N/A","#N/A",Ashlan,"#N/A","#N/A",Thatcher,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(228) 684-4406,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
0f8b7dc7-493f-4d4c-a408-dd7bddf40296,e593c870-285e-4a97-8fe0-fcad10964493,"#N/A","#N/A",1974-03-24,"#N/A","#N/A",jmanningcongagdo+485@gmail.com,"#N/A","#N/A",Bethena,"#N/A","#N/A",Aleksandr,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9889,"#N/A","#N/A",Financial Advisor,Prodly,"#N/A","#N/A",false,false
